"DocCount","DocUuid","DocDoi","DocArticleUuid","BibYear","BibSource","BibVolume","BibIssue","BibFirstPage","BibLastPage","CitTreatCitCount","CitFigCitCount","CitTabCitCount"
"1","03DB87830E40FF8AFF6B670CEB0B7718","http://doi.org/10.5281/zenodo.4619202","FFE2FFFB0E54FF9CFFFC6218E9117445","2021","Zootaxa","4942","3","321","323","6","3","4"
"1","03DB87830E42FF8BFF6B6746EC5D73D3","http://doi.org/10.5281/zenodo.4619204","FFE2FFFB0E54FF9CFFFC6218E9117445","2021","Zootaxa","4942","3","323","324","4","3","4"
"1","03BD87E66A22FE80AF89FD7CFD103E75","http://doi.org/10.5281/zenodo.4560718","FF84FF9E6B61FFC5AF1EF86AFFDE3D4C","2021","Zootaxa","4922","1","324","326","5","4","1"
"1","03DB87830E4CFF85FF6B6081ED737110","http://doi.org/10.5281/zenodo.4619208","FFE2FFFB0E54FF9CFFFC6218E9117445","2021","Zootaxa","4942","3","325","326","3","3","4"
"1","03BD87E66A24FE83AF89FBE0FD103979","http://doi.org/10.5281/zenodo.4534944","FF84FF9E6B61FFC5AF1EF86AFFDE3D4C","2021","Zootaxa","4922","1","326","327","1","4","1"
"1","03BD87E66A26FE8CAF89FD34FD103E59","http://doi.org/10.5281/zenodo.4534948","FF84FF9E6B61FFC5AF1EF86AFFDE3D4C","2021","Zootaxa","4922","1","328","330","6","4","1"
"1","03BD87E66A2CFE8AAF89FBC4FD103915","http://doi.org/10.5281/zenodo.4534979","FF84FF9E6B61FFC5AF1EF86AFFDE3D4C","2021","Zootaxa","4922","1","334","336","1","4","1"
"1","03BD87E66A2EFE95AF89FCC0FD103835","http://doi.org/10.5281/zenodo.4560720","FF84FF9E6B61FFC5AF1EF86AFFDE3D4C","2021","Zootaxa","4922","1","336","337","1","4","1"
"1","03C67812FFDD9562FF1BFE36FEABFEF1","http://doi.org/10.5281/zenodo.4692074","FFFF006AFFDF9565FF8CFF80FF86FFB3","2021","Zootaxa","4958","1","347","352","11","35","1"
"1","754287FAFFF2492BBA9224400E5EFE21","http://doi.org/10.5281/zenodo.4450584","897BFF82FFF34922BA0521510D67FFAB","2021","Zootaxa","4908","3","355","363","26","13","2"
"1","03826F0FFFC4E075FF2BD5E30431FADA","http://doi.org/10.5281/zenodo.4683534","FFBB1777FFC3E07DFFBCD7340108FFE8","2021","Zootaxa","4951","2","368","369","1","8","3"
"1","03C087A9FFC3382699EAFD9CFE9BD286","http://doi.org/10.5281/zenodo.4694764","FFF9FFD1FFC23822997DFFDAFF9FD253","2021","Zootaxa","4952","2","392","395","1","3","3"
"1","E52787FFFFD4F74FFF4CDBB8FCBEDA84","http://doi.org/10.5281/zenodo.4432590","191EFF87FFD5F745FFDBD84EFF81DB29","2021","Zootaxa","4903","3","394","403","20","52","1"
"1","039E87FEF56EE64AA7A0FAB493A7F876","http://doi.org/10.5281/zenodo.4478189","FFA7FF86F56AE64FA737FFD7970AFFBC","2021","Zootaxa","4920","3","421","422","3","12","1"
"1","03A087ACE66C396604CADED1FBFCE7FD","http://doi.org/10.5281/zenodo.4669929","FF99FFD4E66F3965045DDD02FFDFE00C","2021","Zootaxa","4948","3","422","422","7","2","1"
"1","039E87FEF56DE648A7A0FC219477FA24","http://doi.org/10.5281/zenodo.4478191","FFA7FF86F56AE64FA737FFD7970AFFBC","2021","Zootaxa","4920","3","424","424","1","3","1"
"1","03D88782FFA92202FF7BF9071F6AFCEE","http://doi.org/10.5281/zenodo.4617027","FFE1FFFAFFAB220AFFECFFA51C59FFB3","2021","Zootaxa","4941","4","453","459","1","4","2"
"1","A157FD05FFBF4B4CFF2FFBDFFC0F2236","http://doi.org/10.5281/zenodo.4558063","5D6E857DFFBD4B45FFB8FFBDFF98266C","2021","Zootaxa","4926","4","453","460","1","42","1"
"1","BA5287F8FF9BFFF8FF16C5F7FC1FBCDC","http://doi.org/10.5281/zenodo.4694580","466BFF80FF8BFFE9FF81C601FF96BD29","2021","Zootaxa","4950","3","457","458","2","9","1"
"1","BA5287F8FF9AFFFAFF16C0DFFF6CBF30","http://doi.org/10.5281/zenodo.4694582","466BFF80FF8BFFE9FF81C601FF96BD29","2021","Zootaxa","4950","3","458","460","1","7","1"
"1","03D88782FFA32200FF7BFC0B1F6AFD36","http://doi.org/10.5281/zenodo.4617035","FFE1FFFAFFAB220AFFECFFA51C59FFB3","2021","Zootaxa","4941","4","459","461","1","4","3"
"1","03D88782FFA12201FF7BFD731F22FD7E","http://doi.org/10.5281/zenodo.4595515","FFE1FFFAFFAB220AFFECFFA51C59FFB3","2021","Zootaxa","4941","4","461","462","1","4","2"
"1","BA5287F8FF9DFFFEFF16C76EFC84BF15","http://doi.org/10.5281/zenodo.4694594","466BFF80FF8BFFE9FF81C601FF96BD29","2021","Zootaxa","4950","3","463","464","7","10","1"
"1","03D88782FFA62207FF7BFF321DA8F835","http://doi.org/10.5281/zenodo.4617050","FFE1FFFAFFAB220AFFECFFA51C59FFB3","2021","Zootaxa","4941","4","464","464","1","5","2"
"1","03D88782FFA52204FF7BFF321D4FF847","http://doi.org/10.5281/zenodo.4617054","FFE1FFFAFFAB220AFFECFFA51C59FFB3","2021","Zootaxa","4941","4","465","465","1","5","2"
"1","A11D4862FFF3FF98FF79FF5C8718FCC5","http://doi.org/10.5281/zenodo.4647777","5D24301AFFE6FF80FFEEFFCB8528FF9A","2021","Zootaxa","4949","3","466","469","1","82","1"
"1","A157FD05FFA84B5CFF2FFF2AFEFD2695","http://doi.org/10.5281/zenodo.4546096","5D6E857DFFBD4B45FFB8FFBDFF98266C","2021","Zootaxa","4926","4","472","475","2","20","1"
"1","3660577CFFA5FF82E5B29471FB1CFC17","http://doi.org/10.5281/zenodo.4607480","CA592F04FFA4FF87E5259314FFF6FF96","2021","Zootaxa","4938","4","476","480","12","25","1"
"1","3660577CFFA1FF8EE5B2952BFE6AF847","http://doi.org/10.5281/zenodo.4607484","CA592F04FFA4FF87E5259314FFF6FF96","2021","Zootaxa","4938","4","480","484","14","25","1"
"1","038587F4682DFFF24E8D6615FE5BF9F5","http://doi.org/10.5281/zenodo.4711367","FFBCFF8C6823FFE14E1A672FFFFDFF80","2021","Zootaxa","4958","1","524","529","24","48","3"
"1","038587F46803FFC04E8D6665FD01FC01","http://doi.org/10.5281/zenodo.4711373","FFBCFF8C6823FFE14E1A672FFFFDFF80","2021","Zootaxa","4958","1","542","543","6","28","2"
"1","3011EC32FFB77913FF16ACBCFE79F3AE","http://doi.org/10.5281/zenodo.4670060","CC28944AFFB47915FF81A816FFC6F513","2021","Zootaxa","4948","4","549","552","8","24","1"
"1","261DBB48FF83FFA2758FFF2CFEDEF862","http://doi.org/10.5281/zenodo.4685085","DA24C330FF80FFA77518FFBBFFEBFFDF","2021","Zootaxa","4951","3","562","564","2","12","1"
"1","03BAAE1BFFB2FFA4FF6DFCAA57E1FB0D","http://doi.org/10.5281/zenodo.4727376","FF83D663FFB5FFA3FFFAFFA5535FFFD9","2021","Zootaxa","4965","3","565","565","1","3","1"
"1","0F3DD06B6032FFF1FF477305FD88F9A9","http://doi.org/10.5281/zenodo.4531825","F304A8136034FFFBFFD0745EFFA4FFA0","2021","Zootaxa","4920","4","571","575","38","18","3"
"1","0F3DD06B603EFFF6FF477213FDCCFDB9","http://doi.org/10.5281/zenodo.4531827","F304A8136034FFFBFFD0745EFFA4FFA0","2021","Zootaxa","4920","4","575","578","40","14","2"
"1","03C287B40739FFE64CB8FECDFBA7E0CB","http://doi.org/10.5281/zenodo.4497809","FFFBFFCC0738FFE34C2FFFA2FFF5E75E","2021","Zootaxa","4915","4","576","580","17","24","1"
"1","03A0721BFFB3FF94FF42BC8409CAFD60","http://doi.org/10.5281/zenodo.4546362","FF990A63FFB0FF91FFD5BC130B6FFF91","2021","Zootaxa","4926","4","580","582","2","10","1"
"1","0F3DD06B6024FFE9FF4772FEFED4FE0D","http://doi.org/10.5281/zenodo.4491278","F304A8136034FFFBFFD0745EFFA4FFA0","2021","Zootaxa","4920","4","581","583","14","11","2"
"1","03A0721BFFB5FF96FF42BA54082EFE18","http://doi.org/10.5281/zenodo.4529756","FF990A63FFB0FF91FFD5BC130B6FFF91","2021","Zootaxa","4926","4","582","583","1","10","1"
"1","0F3DD06B6026FFEFFF47731EFD04FB65","http://doi.org/10.5281/zenodo.4531836","F304A8136034FFFBFFD0745EFFA4FFA0","2021","Zootaxa","4920","4","583","585","6","16","2"
"1","03A0721BFFB7FF99FF42BA20090FFEF4","http://doi.org/10.5281/zenodo.4546364","FF990A63FFB0FF91FFD5BC130B6FFF91","2021","Zootaxa","4926","4","584","585","4","2","1"
